a	把
ubqd	𡲞
ubqd	𫍕
ubqe	變節
ubqe	燈節
ubqf	鸞鳳
ubqf	燈箱
ubqg	變動
ubqh	𧫮
ubqi	燈籠
ubqk	𪹳
ubqk	𫍏
ubql	認知
ubqo	燈管
ubqo	彎管
ubqp	廢氣
ubqr	𠒁
ubqx	變節
ubqx	燈節
ubrf	𧩴
ubri	弊絶風清
ubri	弊絕風清
ubri	䛏
ubrj	記得
ubrj	認得
ubrj	變得
ubrl	記名
ubrm	𤈦
ubrm	𮘕
ubro	𪅠
ubrq	變種
ubs	煆
ubsa	羞辱
ubsa	𧧈
ubsb	煆
ubsb	𧪕
ubse	燈花
ubse	𤆾
ubsg	𱫻
ubsh	訓練有素
ubsj	燈草
ubsj	變壓
ubsq	廃
ubsq	𤊳
ubsq	𦎮
ubsq	煅
ubst	變冷
ubsu	蠻荒
ubsw	廢舊
ubsw	戀舊
ubsw	𦆁
ubsy	燈芯
ubt	誦
ubtb	記分
ubte	訣
ubte	炔
ubte	戀人
ubte	證人
ubte	普通人
ubte	廢人
ubte	𬒮
ubte	𱍬
ubtf	燈會
ubtf	記敘
ubtf	記敍
ubth	𫤳
ubtn	誦
ubtn	㷁
ubtn	𢈘
ubtn	𭙡
ubto	認領
ubto	詔令
ubtp	熥
ubtp	𫍌
ubtx	𫍃
ubty	𱝉
ubu	𤆌
ubub	認證
ubug	證券
ubug	神通廣大
ubug	認養
ubug	神通广大
ubuh	誦讀
ubuh	𠬠
ubuh	𠬧
ubuh	𭵮
ubui	認識
ubul	𫅡
ubum	慈眉善目
ubum	燈燭
ubup	燈謎
ubur	普通話
ubur	廢話
ubur	背对背
ubus	彎度
ubus	𤋊
ubus	𧩱
ubut	燈座
ubuu	𭙎
ubuv	燈火
ubuv	證詞
ubuw	變調
ubv	廢
ubva	𧥤
ubvc	廢弛
ubvf	𭴥
ubvh	𡰤
ubvk	彎子
ubvl	焗
ubvl	燈台
ubvl	𱵔
ubvp	𥀞
ubvq	廢
ubvq	𤏋
ubvq	𧬋
ubvv	變幻
ubvw	變態
ubwb	記錄
ubwd	彎腰
ubwd	廢鐵
ubwe	變身
ubwg	孿生
ubwi	𢋘
ubwi	𪹠
ubwi	𰵄
ubwl	𥚍
ubwo	𤋢
ubwq	認股
ubwq	普通股
ubwr	變臉
ubws	視網膜
ubws	認錯
ubws	記錯
ubwu	變焦
ubwv	彎月
ubww	廢物
ubww	證物
ubww	彎鉤
ubww	彎鈎
ubxh	證書
ubxh	詔書
ubxl	蠻力
ubxx	認出
ubxx	誳
ubxx	煀
uby	誋
ubyc	變色
ubyd	羞憤
ubyd	羞愤
ubyg	羞慚
ubyh	戀情
ubyh	羞怯
ubyh	羞惭
ubyi	記憶
ubyn	變心
ubyn	誋
ubyq	燈飾
ubyq	𬼺
ubyt	彎角
ubyv	記恨
ubyw	羞愧
ubyw	記性
ubyw	變性
ubyx	認命
uc	序
uca	氓
ucai	氓
ucai	福如东海
ucai	䛉
ucai	𣱅
ucai	𤇜
ucai	𫅒
ucal	㢌
ucat	妆扮
ucb	羓
ucb	𤆵
ucbb	𢊨
ucbg	羓
ucbu	詉
ucbu	𥙈
ucbv	𬊨
ucby	𧪅
ucc	譔
ucct	譔
ucct	㷷
ucct	䍻
ucdm	序列
uce	讔
ucea	𤌅
ucea	𧨽
ucef	半导体
ucem	勞民傷財
ucew	𭙹
ucey	讔
ucf	祁
ucf	邩
ucfa	𫑟
ucfg	𨛁
ucfi	福如東海
ucfm	妄想
ucfs	祁
ucfu	邝
ucfv	煣
ucfv	𣒓
ucfv	𦎤
ucfv	𫍅
ucfw	邙
ucgp	祁連
ucgr	尊姓大名
ucho	義務教育
uchp	祁连
uchp	𫸉
uci	煒
ucia	諱
ucig	䍷
ucis	禕
ucjs	普陀山
uck	祀
uckl	譎
uckl	燏
uckl	𥛯
ucks	祀
ucks	序曲
ucld	序數
uclm	話務員
uclm	𮘪
ucls	序號
ucls	序号
ucmh	𪦍
ucne	妄图
ucnl	妄圖
ucnp	諸如此類
ucot	序论
ucou	妄谈
ucpc	序数
ucpo	𤊂
ucpw	序文
ucpx	妄断
ucre	妄稱
ucrl	𰟸
ucrq	妆饰
ucry	妄称
ucsj	序幕
ucso	𫷩
ucss	視如草芥
ucss	视如草芥
ucst	𫱏
ucsw	䜏
uct	廕
ucth	𱝍
uctk	妄自
uctv	廕
ucu	㶦
ucua	序言
ucua	諱言
ucua	妄言
ucua	𧦃
ucub	善始善終
ucud	𤏢
ucug	𦍗
ucur	廕庇
ucut	序論
ucuu	序
ucuu	妄談
ucuv	善始善终
ucv	妄
ucva	𫌳
ucvh	妆
ucvt	勞務費
ucvu	𢇘
ucvv	妄斷
ucvw	嬴
ucvw	妄
ucwv	𫷮
ucxl	妄加
ucy	祂
ucy	灺
ucy	𭴂
ucya	訑
ucyg	𦍔
ucyn	𪬂
ucys	祂
ucyu	𢇚
ud	煙
uda	祷
udaa	廝打
udac	祷
udac	𬊍
udac	𬢪
udad	煩擾
udad	烦扰
udaf	話不投機
udaj	唐古拉山
udaj	計提
udak	誠聘
udal	道不拾遺
udal	道不拾遗
udaw	烘雲托月
udb	庋
udbb	煙絲
udbb	緳
udbb	𤏦
udbg	禊
udbg	𤋸
udbg	𧩶
udbi	言不尽意
udbl	讚不絶口
udbl	讚不絕口
udbt	煙紙
udbt	𢊏
udbu	庋
udbu	䃽
udbu	䚳
udbu	𭣖
udbu	𱪫
udca	煙民
udcf	𫷪
udcl	誠如
udcu	视死如归
udcy	視死如歸
uddb	煙霞
uddc	煙霧
uddd	𢋧
uddd	𤑭
uddi	半死不活
uddm	𩒪
uddm	𩔀
uddr	煩死
uddr	烦死
udds	煙雲
uddu	煙靄
uddv	𤊴
uddw	煩憂
uddy	煙雨
uddy	譿
uddy	𤑡
ude	廝
udeb	煩亂
uded	計價
udef	𤏆
udeg	煙袋
udej	廝
udej	燍
udej	𧬜
udel	装聋作哑
udeo	誠邀
udeu	誠信
udev	前赴后继
udew	計件
udf	諴
udfb	𧭶
udfi	𤇨
udfi	𤇳
udfi	𥘻
udfi	𧧐
udfi	𫌶
udfi	𬓒
udfj	諾基亞
udfj	煙桿
udfl	煙頭
udfl	諴
udfl	羬
udfl	煘
udfl	𢋢
udfn	誠樸
udfs	謣
udft	煙槍
udft	煙柳
udfu	𧭻
udfv	䛶
udfv	𤌣
udfv	𧬗
udfv	𰟙
udfy	䜗
udfy	𤐉
udg	詁
udg	𤇌
udga	詁
udgc	𮂗
udgd	庞大
udgf	䜟
udgg	𦍩
udgg	𧧟
udgh	𭷃
udgi	計酬
udgm	煩瑣
udgm	烦琐
udgo	計較
udgo	𰟒
udgp	𧭱
udgs	祜
udgu	𤍬
udgv	煙酸
udh	計
udha	計
udha	𱬞
udhh	𢆉
udhh	𰟜
udhi	詞不達意
udhl	煙臺
udhs	熛
udhs	謤
udhs	𢊣
udhs	𥛦
udhu	誠摯
udhv	禋
udhv	煙
udhv	諲
udhv	禥
udhv	㷑
udhv	𢉬
udhv	𦎣
udhv	𧫠
udi	𤈇
udia	北戴河
udia	𧧍
udig	煙酒
udih	煙塵
udih	説不清
udih	說不清
udij	誠意
udij	廝混
udij	遂意
udim	變電站
udiq	煙海
udis	𥙘
udiu	𱝃
udiv	煙波
udiw	説不準
udiw	說不準
udix	忘其所以
udj	廟
udjf	計量
udjf	並不是
udjf	并不是
udjh	計時
udjo	譚
udjo	燂
udjo	禫
udjq	𲁻
udjt	試驗田
udjt	𤐝
udjv	𤍯
udjv	𱵕
udjw	廟
udjw	謿
udjw	𭵿
udk	烦
udkb	烦
udkd	煵
udkd	諵
udkd	𤐇
udkh	𥚳
udkk	𧔑
udkm	𧫳
udkn	廈門
udko	言不由衷
udkr	煙鹼
udks	煙農
udks	𮘾
udkt	𦞍
udku	𢈩
udky	煩悶
udl	庲
udla	誺
udld	計數
udll	試驗品
udll	𥜧
udll	𦏪
udln	煙嘴
udlr	禍不單行
udls	𥚒
udlt	爧
udlt	䄥
udlt	𢌔
udlt	𦏰
udlu	庲
udlv	𪪓
udlv	𬒷
udm	煩
udm	𤌬
udma	𧪨
udmb	煩
udmb	䜖
udmb	𥚴
udmb	𧩬
udmd	𠝮
udmd	𤈘
udmd	𧧋
udme	廈
udme	𤌤
udme	𲁲
udme	䕫
udmh	𡐂
udmi	禃
udmi	𤊧
udmn	𨆜
udmq	𥛄
udmr	𭙻
udmr	𭙾
udms	禡
udmt	禛
udmt	煙具
udmt	謓
udmt	𤌭
udmu	𢉿
udmu	𢈬
udmu	𤍅
udmw	驘
udmx	𢊡
udmx	𦏀
udmy	𭶁
udn	炐
udna	𧥹
udnh	説不過去
udnh	說不過去
udnl	煩躁
udnl	烦躁
udo	訧
udoa	廝守
udoa	遂宁
udoa	訧
udoa	𧥩
udob	誠實
udod	諑
udod	𦎜
udod	𬙱
udoe	煙客
udof	説不定
udof	廟宇
udof	說不定
udoh	烦请
udor	𧞮
udot	神不守舍
udot	煩雜
udou	𭙓
udox	𧬕
udoy	遂寧
udp	遂
udpc	煙癮
udpe	義不容辭
udpi	煙瘴
udpo	遂
udpo	𬣆
udpq	神來之筆
udpu	㸂
udpw	祷文
udpy	烦闷
udq	祺
udq	𤊄
udqa	諆
udqb	𠬵
udqe	逆來順受
udqi	神不知鬼不觉
udqj	𧦕
udqk	煙筒
udqm	計算
udqp	庞
udqp	煙氣
udqp	𤇭
udqq	益寿延年
udqr	神不知鬼不覺
udqr	𭴨
udqs	祺
udqu	北朝鲜
udrb	前赴後繼
udrc	計委
udre	煙囱
udrf	誠徵
udri	𦎄
udrj	美其名曰
udrj	説不得
udrj	說不得
udro	火烈鳥
udro	𱈱
udrr	差不多
udrt	煙囪
udrt	計稅
udru	計税
udrx	烦乱
uds	羵
uds	烼
udsd	煙斗
udse	煙花
udse	遂願
udse	誠願
udse	遂愿
udsg	𦎇
udsh	煙葉
udsh	祸起萧墙
udsh	焼
udsh	㒸
udsj	煙幕
udsj	煙草
udsk	𫅗
udsk	𰞻
udsm	羵
udsm	燌
udsm	𢊱
udso	煙蒂
udso	𤊠
udsr	燸
udsr	譳
udsr	羺
udsr	𥜗
udss	𥙮
udsu	煙灰
udsv	𧬞
udsv	𭶀
udsw	計有
udsx	禍起蕭牆
udsy	烦劳
udt	誄
udta	𤒛
udtb	計分
udtb	誄
udtb	燯
udtb	𤈞
udtb	𫀇
udtb	𮘿
udte	煩人
udte	烦人
udtf	廟會
udti	庬
udtk	𧔭
udtn	𮜟
udtu	北朝鮮
udtx	鿅
udu	炋
udug	蠻不講理
udug	广西壮族自治区
uduh	説來話長
uduh	煩請
uduh	說來話長
uduh	𤋌
udul	𪪞
udun	火電廠
udur	祸不单行
udus	計謀
udus	煙煤
uduu	煩勞
uduu	計議
uduv	煙火
uduv	𤇇
uduv	𤌪
uduw	煙燻
udv	炻
udva	𧦳
udvf	𣚱
udvi	誠
udvi	𪸤
udvi	誠
udvk	𤍭
udvl	忘不了
udvl	煙台
udvl	𤏉
udvm	𬣅
udvm	𭵵
udvo	言不及义
udvp	𭵤
udvs	祏
udvt	計費
udvu	言不及義
udw	煳
udw	𤇦
udwa	䛋
udwc	𤐊
udwe	䜡
udwe	𢋣
udwe	𥜚
udwf	廝殺
udwf	煙缸
udwg	煙錢
udwg	煩膩
udwg	烦腻
udwg	𬎼
udwg	𮊥
udwi	㸌
udwl	祷告
udws	誠然
udwu	煙鬼
udwv	煳
udwv	𢉋
udwv	𢉢
udwx	美不勝收
udwx	誠服
udwx	美不胜收
udx	諶
udxc	𫌿
udxg	廣西壯族自治區
udxh	計劃
udxi	煁
udxi	言不盡意
udxi	諶
udxi	𢉮
udxi	𥚮
udxi	𧥨
udxl	𤇉
udxl	𤈸
udxn	𪪰
udxs	𱫣
udya	火烈鸟
udyb	𤌘
udyc	煙色
udyd	烦忧
udye	𤍗
udyf	庞杂
udyf	烦杂
udym	煙盒
udyn	誠心
udyn	遂心
udyp	烦恼
udyu	𢉀
udyv	煩惱
udyv	誠懇
udyv	誖
udyv	㶿
udyx	𤊹
ue	應
uea	府
ueab	𮌾
ueac	府
ueac	祔
ueac	詂
ueae	應援
ueag	醤
ueag	奨
ueag	𢉶
ueai	應接
ueai	𱫋
ueak	應聘
ueak	烙下
ueal	炊事
ueal	𧨂
ueam	𢊾
ueam	𧭣
uear	𣩇
uear	𪪠
ueat	腐
ueau	焤
ueau	𫎃
ueav	𤇺
ueav	𧧭
ueav	𬽂
ueay	𢜆
ueb	𤇢
ueba	神采飛揚
uebd	腐屍
uebe	應繳
uebf	𢉔
uebh	應屆
uebk	應納
uebl	應召
uebo	𫍗
uebq	𧩨
uebs	𥙃
uebu	炍
uebu	䛀
uebu	𢇪
uebu	𢇯
uebv	腐尸
uebw	應約
ueco	庭院
uecu	應予
uecv	𪸯
uecv	𫌽
uecy	𧦭
ued	烽
uedd	腐殖
uedm	䛻
uedm	𬊮
uedn	烽
uedn	𢈦
uedn	𧧽
uedo	𥙜
uedp	熢
uedp	𥛝
uedr	應驗
uee	焮
ueea	應付
ueea	䚾
ueeb	𮘓
ueee	䛘
ueee	𥙛
ueee	𭴞
ueee	𭵂
ueef	𤌵
ueei	焮
ueek	鷹爪
ueek	鹰爪
ueem	䜠
ueeo	應邀
ueeq	𬊠
ueer	腐化
uees	前倨后恭
uees	祍
ueeu	𢇦
ueev	腐乳
ueev	前仆后继
ueew	應爲
ueew	𡔞
ueey	前仰后合
uef	詬
uefc	𧧊
uefg	𤋡
uefj	𤉴
uefk	祈求
uefk	訴求
uefl	詬
uefl	𥙐
uefo	𢇹
uefo	𥙂
uefo	𧦺
uefq	煅
uefs	腐朽
uefs	北愛爾蘭
uefs	訴權
uefs	𱵘
ueft	总的来看
uefu	𢊒
uefv	庥
uefv	烌
uefv	䛙
uefv	𤊕
uefv	𥚖
uefw	𬢷
uefy	𲁼
ueg	煌
uega	𬣋
uega	𱫷
uegd	䜂
uegd	𧨞
uegi	應酬
uegv	煌
uegv	諻
uegv	䄓
ueh	煖
ueh	炇
ueh	𭴅
ueha	庭長
ueha	䚺
uehb	應聲
uehb	煖
uehb	禐
uehb	諼
uehd	府城
uehg	䍩
uehh	𤇧
uehh	𭣣
uehk	𪸽
uehs	應考
uehs	𥘦
uehs	𥘦
uehv	𮘮
uehw	𢻬
uei	炊
ueia	䚿
ueid	鷹潭
ueid	鹰潭
ueie	鷹派
ueie	鹰派
ueig	𭭋
ueii	𬊸
ueiu	𢇣
ueiw	𣢅
uej	炘
ueja	訢
uejd	𢊵
uejh	應時
uejo	應景
uejs	祈
uejs	祈
ueju	庍
ueka	𧦐
ueke	腐败
uekh	𤌁
uekh	𧪒
uekh	𭵔
uekh	𰨋
uekk	送貨上門
uekn	應門
ueko	應由
uekp	送货上门
uekr	府內
ueks	府上
uekt	府内
uel	烙
ueld	腐叶
uelf	𢉣
uell	應戰
uell	譑
uell	燆
uell	㢗
uell	𬓚
uelv	烙
uelv	詻
uelv	烙
uelx	調兵遣將
uem	爝
uema	爝
uema	𧪥
uemb	𤓡
uemc	𪺆
ueme	討價還價
ueme	腐敗
uemh	唐伯虎
uemh	禠
uemh	謕
uemh	𢊀
ueml	䛮
uemm	奖优罚劣
uemt	炊具
uemt	祈盼
uemt	𢊐
uemt	𥛕
uemv	羊質虎皮
uemv	羊质虎皮
uemv	䛲
uemv	𱍲
uemw	𤋠
uemx	𥛟
uemx	𪺄
ueng	𧭎
ueng	𫸆
uenh	𢉇
uenj	應當
uenj	㷔
uenj	𮘦
uenl	𢊉
uenr	𪪦
uenu	應對
ueo	訴
ueo	𱪭
ueoa	訞
ueod	訴
ueod	𤇚
ueoe	譤
ueoe	燩
ueok	庭审
ueol	腐熟
ueoo	背信弃义
ueoq	庭審
ueos	祅
ueot	應於
ueou	背信棄義
ueou	應敵
ueou	𭙖
ueow	應為
ueoy	装傻充愣
uepd	禮儀之邦
uepd	礼仪之邦
uepf	詬病
uepj	談何容易
uepo	𧭇
uepo	𮞔
uepp	神采奕奕
uepv	烙痕
ueqa	𢈄
ueql	應知
ueqm	𤉔
ueqm	𧧻
ueqp	變化無窮
ueqq	𫀖
ueqr	𦎔
ueqr	𧧲
ueqs	𤊚
ueqv	腐竹
ueqv	府第
ueqy	應答
uer	廏
uerb	前仆後繼
uerd	烨
uerd	𱽣
uere	訴稱
uerf	應徵
uerf	言近旨远
uerh	言近旨遠
ueri	訛
ueri	變化多端
ueri	炛
ueri	𤆷
ueri	𤈥
uerj	應得
uerj	熖
uerj	謟
uerj	𥛗
uerk	腐蚀
uerl	應和
uerq	廐
uerq	廏
uerr	㢋
uerr	𢋥
uerr	𧩀
uers	前倨後恭
ueru	烙饼
uerx	𤊵
uerx	𪪗
uery	前仰後合
uery	𢈕
uery	𥙎
uery	𮘌
ues	諈
uesb	𢉏
uesd	訴苦
uese	訴願
uese	炵
uese	庝
uesf	𣛙
uesf	𭶒
uesh	腐葉
uesi	變化莫測
uesm	𧭕
ueso	諈
ueso	𭙣
ueso	𱫘
uesq	鷹犬
uesq	鹰犬
uess	前后左右
uest	𬣈
uesw	應有
uetb	𦎊
uetb	𪪑
uetc	應付自如
uetc	应付自如
uetf	半斤八兩
uetf	烙印
uetf	半斤八两
uetf	𧭯
ueth	庭长
ueti	𰞦
uetn	應用
ueto	𱻍
uetq	烙铁
uets	腐臭
uets	𤈰
ueua	煅烧
ueua	𧪄
ueua	𰟁
ueub	應變
ueud	烽煙
ueud	炊煙
ueud	祈祷
ueue	煌煌
ueue	應訴
ueue	𡕸
ueug	應試
ueug	𱫦
ueuh	祈禱
ueuh	訴諸
ueuh	煅燒
ueuh	关停并转
ueuk	腐爛
ueun	烽烟
ueun	炊烟
ueuo	應該
ueuq	訛詐
ueuq	應許
ueur	半信半疑
ueur	将信将疑
ueut	訴訟
ueut	訴說
ueuu	訴説
ueuu	烽燧
ueuu	腐烂
ueuv	烽火
ueuw	祈望
uev	爍
ueva	神采飞扬
ueva	𧥰
ueve	𭵘
uevf	爍
uevf	𧭥
uevg	謑
uevg	𤌳
uevg	𥛎
uevk	應承
uevk	烰
uevk	𥚀
uevl	説白了
uevl	說白了
uevq	應允
uevq	𢉡
uevx	𢉚
uevx	𦎞
uevx	𱵙
uew	鷹
uew	𤆡
uewa	𢋩
uewc	𡢦
uewc	𬪚
uewd	烙鐵
uewd	𩦵
uewg	腐生
uewh	言傳身教
uewh	言传身教
uewi	䧹
uewk	應制
uewk	𲀌
uewl	噟
uewl	𤏔
uewl	𭚑
uewm	𥊹
uewm	𧸛
uewm	𩪠
uewo	熎
uewo	謡
uewr	鷹
uewr	𪈠
uewr	𪈾
uewu	譍
uewu	𢋗
ueww	膺
ueww	譌
ueww	𢊯
ueww	𤎶
uewy	鹰
uewy	應
uewy	𮩕
uex	庭
uexe	應收
uexf	應盡
uexl	應力
uexn	烶
uexn	庭
uexn	誔
uexq	府尹
uexq	𰏾
uexs	訴狀
uexv	𪸾
ueya	𬋊
ueyb	䛵
ueyb	𤊐
ueyb	𬊺
ueye	燰
ueye	𮙀
ueyg	應運
ueyg	𪹍
ueyh	言爲心聲
ueyj	𭴍
ueyk	腐蝕
ueyn	䶴
ueyn	𢜦
ueyo	𱵝
ueys	𩜸
ueyu	烙餅
ueyu	北爱尔兰
ueyw	𤏥
ueyx	應急
ueyy	訴冤
uf	差
ufa	訏
ufa	𤆜
ufac	禣
ufac	煿
ufac	䍸
ufac	𬢫
ufaj	𥘕
ufal	差事
ufal	差可
ufal	师哥
ufal	师职
ufam	将功折罪
ufat	語聊
ufau	訏
ufau	㡰
ufax	福报
ufay	床垫
ufay	𢌖
ufbd	𱐡
ufbf	語彙
ufbf	差劲
ufbh	福无双至
ufbm	师母
ufbo	前功尽弃
ufc	語
ufcf	𨛌
ufch	师妹
ufcl	焐
ufcl	語
ufcl	𢈪
ufcm	师姐
ufco	师娘
ufco	师院
ufcq	神機妙算
ufcq	神机妙算
ufcs	差异
ufcy	誣陷
ufd	庑
ufdb	言无不尽
ufdd	美梦成真
ufdf	福爾馬林
ufdf	語感
ufdg	𢉽
ufdg	𤋹
ufdm	𩓮
ufdo	庑
ufdo	𭴊
ufdo	𰕰
ufds	説一不二
ufds	說一不二
ufdt	前无古人
ufdu	語焉不詳
ufe	禰
ufe	𤐨
ufea	𧭉
ufeb	𧨿
ufeb	𫷰
ufed	差價
ufed	差值
ufee	师伯
ufef	唐三彩
ufef	师傅
ufef	装模作样
ufef	𥙠
ufei	床位
ufel	義正辭嚴
ufes	禰
ufet	差价
ufev	煉乳
uffa	𢊢
uffa	𤓣
uffe	鄭板橋
uffe	郑板桥
uffe	单元格
uffe	𢋤
uffe	𢋮
ufff	𢊲
ufff	𤏗
uffg	床頭櫃
uffh	𢋎
uffh	𤐖
uffh	𬓛
uffi	㡷
uffi	㶱
uffi	𧦹
uffj	床榻
uffl	誣賴
uffl	語速
uffl	床頭
uffl	𢊠
uffm	福相
uffn	𪹵
uffq	𫍉
uffs	𬋔
ufft	𢒹
ufft	𪹡
uffv	差勁
uffv	諃
uffv	𤊩
uffv	𭪑
ufg	祆
ufgc	䡨
ufgd	祆
ufgd	师大
ufgd	䚶
ufgf	𧬩
ufgl	㶺
ufgn	𪸵
ufgn	𫀐
ufgo	𧨩
ufgo	𨢚
ufgv	𥜬
ufhb	語素
ufhc	福地
ufhi	語境
ufhr	师表
ufhu	福報
ufhu	床墊
ufhu	归根到底
ufhv	𥙭
ufhv	𥜦
ufhw	䛃
ufhw	𦍘
ufhw	𪸑
ufhx	单枪匹马
ufi	𤆂
ufic	差池
ufih	語法
ufij	語音
ufij	福音
ufik	煉油
ufil	师部
ufio	廂房
ufiq	福州
ufja	䛩
ufjf	𬊩
ufjj	𤐀
ufjj	𤓗
ufjm	𱫽
ufjs	差異
ufjt	福田
ufjv	諌
ufjv	䍶
ufjw	福星
ufjw	𢋬
ufjw	𥙴
ufjw	𧨒
ufjw	𪸫
ufjw	𭙜
ufjy	单相思
ufjy	席梦思
ufjy	䜑
ufjy	𪹪
ufk	炳
ufka	𭙥
ufkb	𬊎
ufkf	𤉑
ufkg	㢀
ufkg	𧧒
ufkg	𬊃
ufkh	㶹
ufki	普天同慶
ufki	廲
ufki	𢌒
ufki	𥜰
ufkk	𫀌
ufkl	𪉵
ufkm	将功赎罪
ufkm	师叔
ufko	𢈝
ufko	𥙹
ufko	𧧷
ufko	𬊋
ufks	床上
ufkt	炳
ufkt	𤑣
ufkt	𦟎
ufkt	𧦿
ufku	普天同庆
ufkv	𤈃
ufkx	𧦏
ufky	𢝦
ufky	𪹄
ufl	福
ufla	𢊍
ufla	𤌦
uflc	𪪘
ufle	𣣔
uflf	𢌐
uflf	𩐕
uflj	福
uflj	煏
uflj	諨
uflj	𫢄
uflj	福
uflk	差遣
uflk	𬋍
uflk	𰨑
ufll	變速器
ufll	床單
ufll	𥜕
uflm	㸊
uflm	䄤
uflm	𢉨
uflm	𢋷
uflm	𤊶
uflm	𥚲
uflm	𧩲
ufln	䛿
ufln	𧬭
ufln	𩰱
uflp	𧫻
uflp	𱝇
uflq	师兄
uflu	㢄
uflu	䄈
uflu	䛠
uflu	𤑏
uflu	𤑐
uflu	𭴧
uflv	誎
uflv	𢈠
uflv	𦎏
uflv	𬒶
uflw	差別
uflw	𤈆
uflw	𧧅
uflx	差别
ufm	廂
ufmb	熕
ufmb	𥛌
ufmc	齹
ufmd	𠞊
ufme	𫿹
ufml	差点
ufmm	床罩
ufmo	烞
ufmp	𨒾
ufmq	廣東省
ufmt	𱜣
ufmu	廂
ufmu	座无虚席
ufmu	𮘢
ufmv	师
ufmv	䍨
ufmv	𪪌
ufmv	𱜢
ufmw	𬯷
ufmy	𤐾
ufn	煉
ufna	师团
ufne	𧭲
ufne	𰞺
ufng	差距
ufng	师恩
ufng	𤒊
ufni	証
ufni	望梅止渴
ufni	炡
ufni	𥘺
ufni	𪪎
ufnm	差點
ufnu	諫
ufnu	煉
ufnu	北極圈
ufnu	北极圈
ufnu	𤎄
ufnu	煉
ufnx	𠣂
ufnx	𬺎
ufo	訌
ufo	灴
ufo	𰝷
ufoa	訌
ufoc	福安
ufod	訹
ufod	炢
ufoe	差額
ufoe	差额
ufog	差
ufoi	𬋞
ufoj	庆功宴
ufol	差误
ufoo	盖棺论定
ufop	𮘣
ufoq	差旅
ufoq	师训
ufoq	师旅
ufos	語塞
ufos	𬒬
ufot	𢰣
ufpa	将功补过
ufpd	福爾摩斯
ufpf	語病
ufpm	𫷬
ufpn	师门
ufpq	神来之笔
ufps	語料
ufpw	語文
ufqb	語系
ufqe	逆来顺受
ufqj	𱽟
ufqm	誣衊
ufqp	語氣
ufqp	福氣
ufqq	福气
ufqv	𰏷
ufrd	师徒
ufrd	师德
ufre	𢌉
ufre	𱾵
ufrm	福利
ufrn	論功行賞
ufro	𪁱
ufrq	差役
ufrq	語種
ufrr	𡗂
ufru	煉獄
ufru	总工程师
ufsb	师友
ufsd	𧩗
ufse	师资
ufsg	床头
ufsg	𤏾
ufsi	师范
ufsj	遮天蔽日
ufsk	𢇡
ufsk	𤆏
ufsk	𤇤
ufsk	𧥦
ufsm	𮘉
ufso	訮
ufso	𢇩
ufso	𱪩
ufst	𧨘
ufst	𬣕
ufsx	师专
uft	誣
uftb	福分
ufte	𪺈
uftf	床铺
uftf	𧩄
ufth	师长
ufti	望远镜
uftj	𩽫
uftk	䜉
uftp	床邊
ufts	差错
ufts	火树银花
ufts	庆功会
uftt	誣
uftt	师从
uftu	神槍手
uftu	神枪手
uftv	师公
uftw	师父
uftw	师爷
uftx	𫤋
ufty	𩺃
ufu	烳
ufua	語言
ufua	誧
ufua	𣞇
ufua	𧪰
ufuc	語序
ufud	説東道西
ufud	說東道西
ufug	师尊
ufug	𦎎
ufuh	謝天謝地
ufuh	語義
ufuh	談天説地
ufuh	談天說地
ufuj	床单
uful	差誤
ufun	説三道四
ufun	評頭論足
ufun	福祉
ufun	說三道四
ufun	广开言路
ufuo	半工半读
ufus	𥙷
ufut	师道
ufuu	半工半讀
ufuu	談一談
ufuu	庯
ufuv	語詞
ufuv	师弟
ufuv	㷢
ufuw	語調
ufuw	床前
ufv	床
ufv	炑
ufv	𣏦
ufva	𮗼
ufvf	羥
ufvf	烴
ufvf	誙
ufvf	𤉬
ufvf	𧨯
ufvf	𮙂
ufvj	𧪽
ufvj	𪹓
ufvj	𬓎
ufvk	师承
ufvo	𢇨
ufvo	𥘢
ufvo	𦍝
ufvo	𧦚
ufvp	㿷
ufvs	归根结蒂
ufvu	床
ufvu	归根结底
ufvv	𰧯
ufvw	杗
ufvw	𣜄
ufwa	𤓭
ufwb	語錄
ufwc	𭚅
ufwf	床鋪
ufwg	师生
ufwh	床脚
ufwk	煉製
ufwl	語句
ufwl	誣告
ufwo	煉丹
ufwp	𮞍
ufws	差錯
ufws	火樹銀花
ufwt	神工鬼斧
ufwt	床腳
ufwt	爩
ufwt	𥜳
ufwt	𧦯
ufwu	煉焦
ufwv	𲁴
ufxa	福建
ufxi	𬓓
ufxn	誱
ufxn	𢈻
ufxo	前功盡棄
ufxo	𰃝
ufxp	床边
ufxp	𭙨
ufxs	變本加厲
ufxu	𦑺
ufya	𬸐
ufyb	𤓄
ufyj	𧥭
ufyn	𬋆
ufyv	𰏎
ug	送
uga	尊
ugaa	拳打
ugaa	𤮐
ugab	关切
ugac	尊
ugac	𤍿
ugac	𥛥
ugag	試聽
ugai	养护
ugak	关押
ugal	謳歌
ugal	㢊
ugal	䄎
ugal	䛴
ugal	𪸴
ugam	关掉
ugam	誊抄
ugam	𠟃
ugap	遵
ugaq	試播
ugar	鷷
ugar	𧪇
ugau	尊严
ugau	关联
ugav	𤊡
ugav	𧧳
ugav	𮘗
ugav	𰏹
ugav	𱂇
