a	把
uhic	差池
uhif	壮举
uhif	美誉
uhig	美酒
uhig	燒酒
uhii	美洲
uhij	詩意
uhij	讀音
uhij	美意
uhij	善意
uhij	盖章
uhil	𢊫
uhim	評測
uhim	火车站
uhio	廚房
uhio	義演
uhio	灶房
uhio	库房
uhip	䢭
uhiq	美顔
uhiq	美颜
uhis	美滿
uhis	美满
uhis	装潢
uhis	装满
uhiu	𢇸
uhiv	姜汤
uhiy	美学
uhj	諸
uhjc	𧬥
uhjd	美豔
uhjm	𤒠
uhjo	美景
uhjq	𤐢
uhjr	美日
uhjr	𢉜
uhjr	𤌄
uhjr	諸
uhjr	諸
uhjs	誌異
uhjs	差異
uhju	𭵽
uhjx	美男
uhk	庢
uhka	誈
uhkb	𮳥
uhkf	義同
uhkj	装甲
uhkl	請問
uhkl	詰問
uhkm	讀卡
uhko	𤈜
uhkr	烤鴨
uhkr	燒鹼
uhks	美艶
uhks	背地里
uhks	盖上
uhks	装上
uhkt	烤肉
uhkt	評閱
uhkt	库内
uhkt	𰭘
uhku	評閲
uhku	庢
uhkv	燒水
uhkv	𣴎
uhky	烤鸭
uhl	廚
uhla	𫴶
uhld	讀數
uhle	𬅬
uhlh	美味
uhlh	𤐽
uhlh	𧭏
uhlk	差遣
uhll	請戰
uhll	善戰
uhll	熺
uhll	譆
uhll	𤐵
uhll	𦏔
uhlm	𠟸
uhlr	𧫁
uhlr	𫶴
uhlt	𪹫
uhlu	𭙤
uhlv	詰
uhlv	𤈄
uhlv	𦎁
uhlw	差別
uhlx	𢉈
uhm	讀
uhmb	謮
uhmb	𦎸
uhmc	義齒
uhmc	𨝕
uhmd	評劇
uhmd	装置
uhmd	𰥁
uhmd	𲁪
uhmf	評戲
uhmf	詩賦
uhmg	𪥞
uhmi	𤍄
uhmj	𥃙
uhmk	詩體
uhmk	盖帽
uhml	請罪
uhml	装点
uhml	𰥄
uhmm	請帖
uhmm	装帧
uhmm	𥃣
uhmm	𦏢
uhmm	𧗍
uhmm	𪺁
uhmm	讀
uhmn	盖
uhmr	美餐
uhmr	𰚱
uhmt	廚具
uhmt	灶具
uhmt	𱲜
uhmu	讟
uhmv	𰥂
uhmw	𱻒
uhne	美图
uhnf	庄园
uhng	美國
uhng	諸國
uhng	差距
uhng	美国
uhnl	美圖
uhnl	請回
uhnl	𢊂
uhnm	差點
uhnp	讀過
uho	装
uhoa	装订
uhoa	𮘀
uhoc	請安
uhoc	𫑩
uhod	庄家
uhod	庒
uhod	𤆧
uhoe	廒
uhoe	謸
uhoe	廒
uhoe	𭵶
uhoe	請客
uhoe	差額
uhof	評定
uhof	讀完
uhof	美语
uhog	美方
uhog	䍪
uhok	羕
uhok	背地裏
uhok	羕
uhol	烤熟
uhom	𭚍
uhoo	㶬
uhop	𨖌
uhoq	評審
uhoq	差旅
uhoq	壮族
uhoq	装设
uhor	讀寫
uhos	義賽
uhos	壮实
uhot	善於
uhot	羞於
uhou	美帝
uhou	美谈
uhov	美育
uhov	善良
uhow	評為
uhow	𠅒
uhox	𦍛
uhpd	𮳤
uhpf	装病
uhpi	壮阔
uhpk	背地裡
uhpn	前车之鉴
uhpq	装疯
uhps	美顏
uhps	善類
uhps	装料
uhpt	美容
uhpt	库容
uhpv	盖被
uhpw	詩文
uhpw	壮士断腕
uhpw	𦍡
uhq	義
uhqa	燒鵝
uhqa	壮年
uhqb	羞
uhqb	𢻐
uhqb	𱐡
uhqb	𱻎
uhqc	𡝸
uhqc	䣡
uhqd	美籍
uhqe	庱
uhqe	𤊥
uhqf	差
uhqf	烤箱
uhqf	卷土重来
uhqf	装卸
uhqf	装箱
uhqg	䡨
uhqg	𨌅
uhqg	𨢚
uhqg	庄重
uhqh	𪸷
uhqi	詩篇
uhqj	𩽫
uhqk	𪉤
uhqk	𪉬
uhqk	𪉵
uhqk	𧕶
uhqk	𫅟
uhql	𠻁
uhql	𫅡
uhqm	齹
uhqm	𠒤
uhqm	𠞊
uhqm	言者無罪
uhqo	𦍑
uhqo	𭃱
uhqp	義氣
uhqq	益壽延年
uhqq	讀盤
uhqr	羌
uhqr	𡗂
uhqr	𪅠
uhqr	䴊
uhqr	𦎶
uhqr	𭅒
uhqt	鮺
uhqt	𢒘
uhqt	𦟎
uhqt	𩺃
uhqu	㷢
uhqu	𤈩
uhqu	𧨁
uhqu	𧪰
uhqv	㿷
uhqv	羗
uhqv	𥀞
uhqv	𦏱
uhqv	𰏎
uhqw	𬯷
uhqx	𦑺
uhqx	𬺎
uhr	羲
uhrc	評委
uhrc	半老徐娘
uhrd	美德
uhre	美稱
uhre	盖饭
uhrf	美術
uhrf	詩風
uhrg	𦏁
uhrg	𮊫
uhri	𮳝
uhrj	燒香
uhrj	烤得
uhrj	𧪡
uhrk	詩興
uhrl	美名
uhrm	讀秒
uhrn	請向
uhro	庄稼
uhro	𪁈
uhrq	差役
uhrq	装饰
uhrr	諸多
uhrr	評比
uhrs	美譽
uhrs	義舉
uhrs	善舉
uhru	装入
uhru	烤饼
uhrv	讀後
uhrv	善後
uhrw	美學
uhry	美称
uhry	諘
uhry	𱫑
uhs	烤
uhsa	羞辱
uhsa	𦍸
uhsa	𬢡
uhsb	詩友
uhsc	𦎕
uhse	羡
uhse	請願
uhse	燒菜
uhsf	詰難
uhsg	火车头
uhsg	灶头
uhsh	廚藝
uhsh	装蒜
uhsj	羨慕
uhsj	諸葛
uhsj	羡慕
uhsj	壮苗
uhsj	𬙬
uhsk	美英
uhsk	𬢦
uhsl	美觀
uhsl	善
uhsm	美夢
uhsm	盖布
uhsn	库存
uhsn	装在
uhso	𤇋
uhsp	䢭
uhss	壮志凌云
uhss	盖茨
uhst	席地而坐
uhst	装进
uhsu	燒荒
uhsv	詩云
uhsv	装运
uhsw	装有
uht	灶
uhtb	評分
uhtb	美分
uhte	庱
uhte	美人
uhte	詩人
uhte	𦍌
uhte	𤊥
uhte	𰉗
uhte	⺷
uhte	壮
uhtf	記者會
uhtf	盖印
uhtj	𩼫
uhtk	𧌶
uhtl	𦎙
uhtl	廧
uhtl	𢋾
uhtm	請看
uhtm	美钞
uhtm	𰐃
uhtn	𩱁
uhtn	請用
uhtn	善用
uhto	𪢾
uhtr	库仑
uhts	𦍰
uhtt	鯗
uhtt	評介
uhtt	焃
uhtt	爀
uhtt	𢋦
uhtt	𧨃
uhtu	庄
uhtu	𧺄
uhtv	諸公
uhtv	𦎅
uhtw	義父
uhtw	𡑤
uhu	評
uhua	評判
uhua	美言
uhua	𦎍
uhub	養老送終
uhub	讀誦
uhub	𫦑
uhuc	鄯
uhuc	𨞿
uhud	𡄰
uhud	𭌠
uhud	烤煙
uhud	䛭
uhue	敾
uhue	歚
uhue	䍬
uhue	𣣵
uhue	𤇊
uhue	𪴴
uhue	𮊰
uhuf	評語
uhuf	美差
uhuf	美語
uhug	羹
uhug	𭟽
uhug	羔羊
uhug	羮
uhug	𡙡
uhuh	燒烤
uhuh	美差
uhuh	壮美
uhuh	𫸃
uhui	烤炉
uhuk	㪨
uhuk	𬱱
uhul	善
uhul	𡆃
uhul	善
uhul	差誤
uhum	𠟤
uhum	𩕊
uhum	烤爐
uhum	䫞
uhun	烤烟
uhun	𨇭
uhun	𩱋
uhun	𱆓
uhuo	羔
uhuo	燒火
uhuo	烤火
uhuo	羙
uhuo	𤎒
uhuo	𧨗
uhuo	𫷼
uhuo	𮘰
uhup	𨗚
uhup	燵
uhup	𧬻
uhuq	説長道短
uhuq	說長道短
uhur	𰎇
uhur	燒燬
uhur	𢌀
uhur	𣯇
uhus	燒瓶
uhut	評論
uhut	評說
uhuu	評説
uhuu	美談
uhuu	𦎟
uhuu	𦏠
uhuu	𧮟
uhuu	𮊱
uhuu	𮊲
uhuv	詩詞
uhuv	義弟
uhuv	养老送终
uhuw	燒灼
uhuw	𮌭
uhuy	美轮美奂
uhuy	𫺵
uhv	庨
uhva	总教练
uhva	譸
uhva	燽
uhva	𤐭
uhvi	美编
uhvk	庄子
uhvk	盖子
uhvk	庨
uhvk	誟
uhvk	𤉗
uhvl	評彈
uhvl	灶台
uhvm	廅
uhvm	熆
uhvm	𧪞
uhvp	𤊫
uhvt	羛
uhvt	𪪕
uhvv	評斷
uhvv	詓
uhvv	𪸘
uhvv	𮊦
uhvx	𭴦
uhvx	𮘏
uhw	請
uhwb	燒錄
uhwd	義肢
uhwe	廒
uhwe	謸
uhwe	𭵶
uhwe	廒
uhwf	詩集
uhwg	燒錢
uhwi	望遠鏡
uhwj	養老金
uhwj	美金
uhwj	壮胆
uhwj	养老金
uhwj	𨦋
uhwk	美製
uhwk	美制
uhwl	詩句
uhwm	美鈔
uhwm	𭚍
uhwn	灶膛
uhwo	𱪤
uhwp	請進
uhwp	装腔
uhwq	庄股
uhws	訝然
uhws	差錯
uhws	𰞢
uhwt	請勿
uhwu	燒焦
uhwu	烤焦
uhwu	𢇟
uhwu	𤐡
uhwv	美腿
uhww	讀物
uhwy	𢉑
uhwy	𭴼
uhwy	請
uhxb	美发
uhxh	讀書
uhxh	𦎉
uhxh	𧨙
uhxq	諸君
uhxq	灶君
uhxv	諸暨
uhxw	評奬
uhxw	評獎
uhxx	評出
uhxx	讀出
uhxx	燒出
uhxx	烤出
uhxx	装出
uhy	誌
uhya	訝
uhya	𪉉
uhyc	美色
uhyc	𡢜
uhyd	義憤
uhyd	羞憤
uhyd	壮怀
uhyd	𤌫
uhye	美貌
uhye	燒飯
uhyf	廚師
uhyg	美軍
uhyg	義軍
uhyg	羞慚
uhyh	羞怯
uhyh	美军
uhyh	𦥈
uhyi	恙
uhyi	燒心
uhyi	善心
uhyi	𬊌
uhyi	𭜧
uhyo	羑
uhyo	𤆹
uhyo	𦏇
uhyq	読
uhyq	𱫈
uhys	美食
uhys	讀懂
uhys	燒飯
uhyu	燒餅
uhyu	烤餅
uhyu	庌
uhyu	𤏈
uhyu	𧬇
uhyv	㕗
uhyw	義烏
uhyw	羞愧
uhyx	請命
ui	識
uiae	应援
uiai	应接
uiak	应聘
uiba	应对
uibf	諳練
uibk	应届
uibl	应召
uibo	应尽
uicn	𧩕
uicu	应予
uida	識趣
uidb	煽起
uidc	煽起
uidm	熾烈
uids	煙消雲散
uidv	識破
uidv	熾盛
uidy	𰜾
uie	炉
uiea	应付
uiea	𧦈
uied	总产值
uiee	𤎛
uief	𭶇
uieg	𤐓
uiel	𰁟
uieo	应邀
uier	識貨
uier	𤋻
uieu	庐
uif	应
uifa	应于
uifa	𱝏
uifd	𱝌
uifm	識相
uifm	𧭼
uift	𱫄
uifv	𣒷
uigd	龐大
uigi	应酬
uigl	煽惑
uigt	廉潔奉公
uigt	廉洁奉公
uihb	应声
uihm	識到
uihq	熾熱
uihs	前所未有
uihs	話音未落
uihs	应考
uiht	熾熱
uiht	𤐷
uiia	𧦰
uiif	庐江
uiii	煙波浩渺
uiii	烟波浩渺
uiii	𧪻
uiij	炉温
uiij	𧭘
uiil	望洋兴叹
uiio	𤇥
uiiu	美滋滋
uiiu	㡴
uiiw	䇔
uij	熾
uija	应时
uije	𢋆
uije	𤐚
uijg	識
uijo	应景
uijo	㢓
uijo	𤍤
uijo	𧫱
uijq	𧫙
uijr	諳
uijr	𢉩
uijr	𤋾
uijs	庐山
uijt	𰟡
uiju	𤒴
uijy	燱
uijy	譩
uikl	𭵚
uiko	应由
uiks	燑
uiks	𤒚
uiks	𦏆
uiks	𧬤
uil	焙
uilc	廍
uilc	熩
uild	識數
uilo	熝
uilq	𰵃
uilu	廘
uilv	𮘟
uilv	𮘩
uilw	識別
uilw	𠅻
uilw	𤍦
uilx	識别
uiml	应战
uimq	𭴲
uimt	炉具
uimw	普渡眾生
uimx	識見
uimx	应当
uin	煸
uinc	諞
uinc	𢉞
uinn	𧫲
uinx	𲁽
uiob	遵章守紀
uiod	𢇭
uioe	应诉
uiog	应试
uiog	𬢰
uiol	諳熟
uioo	应该
uioq	应许
uios	半決賽
uiot	龐雜
uiov	識字
uiov	遵章守纪
uiox	应为
uipb	应变
uipn	应门
uiq	諺
uiqb	𤍃
uiqc	詶
uiqg	煽動
uiqh	𭴱
uiql	应知
uiqp	𰴵
uiqt	𤒄
uiqt	𫍓
uiqt	𬊰
uiqw	普渡衆生
uiqw	𮘷
uiqy	应答
uire	应敌
uirf	应征
uiri	𤏶
uirj	識得
uirj	应得
uirl	望洋興嘆
uirl	应和
uisk	逆流而上
uisq	𧩈
uiss	烟消云散
uisu	炉灰
uisv	望塵莫及
uisv	煽动
uisv	应运
uisw	应有
uitn	应用
uitw	普渡众生
uitx	关汉卿
uiu	爊
uiua	焙烧
uiuf	諺語
uiuh	焙燒
uiuh	炉灶
uiuo	炉火
uiuo	爊
uiuo	𱍶
uiut	北海道
uiuu	識譜
uive	应缴
uive	羻
uivk	炉子
uivk	应承
uivk	应纳
uivl	炉台
uivp	𰏻
uivq	应允
uivw	应约
uiw	龐
uiwj	奖学金
uiwj	𤓍
uiwk	应制
uiwm	爖
uiwm	𮙇
uiwn	炉膛
uiwr	𭚂
uiwy	𭵅
uix	煽
uixe	应收
uixk	应力
uixn	𢉊
uixt	应验
uixu	謆
uiyf	𢊖
uiyh	煽情
uiyh	熾情
uiyk	𱫩
uiym	𰟢
uiyv	𤊀
uiyw	普遍性
uiyx	应急
uj	曾
ujaa	单打
ujab	单据
ujab	熶
ujae	𦏦
ujai	焊接
ujaj	𢈷
ujaj	𧨬
ujam	单摆
ujaq	单挑
ujar	单指
ujax	单击
ujba	曾对
ujbb	焊絲
ujbd	单刀
ujbe	焊縫
ujbf	曾經
ujbm	𤌖
ujbs	单层
ujbs	𤍶
ujbs	𧫖
ujbt	𧩍
ujbu	燳
ujbv	爆發
ujcq	度日如年
ujcw	单姓
ujd	单
ujdc	郸
ujde	𢌂
ujdg	冁
ujdg	𢧐
ujdh	单碟
ujdh	𤊤
ujdk	𢌆
ujdk	𬠷
ujdk	𬹤
ujdm	爆裂
ujdm	单列
ujds	𮙞
ujdv	爆破
ujdv	𱬃
ujdy	𫛴
ujec	善男信女
ujed	㷨
ujed	𮳬
ujee	曾任
ujee	单凭
ujef	单体
ujef	前思后想
ujef	焊条
ujei	单位
ujek	单侧
ujen	焊條
ujes	𤒫
ujet	单价
ujew	課件
ujf	課
ujfa	单于
ujfa	曾于
ujfa	𤊢
ujfd	課標
ujfd	单项
ujfe	单板
ujfe	𪹖
ujff	課本
ujff	单杠
ujfg	𪪙
ujfg	𰞮
ujfg	𲁫
ujfh	单元
ujfi	炟
ujfi	单一
ujfi	詚
ujfi	㡺
ujfi	𤇁
ujfi	𫅑
ujfj	𰗀
ujfl	兽
ujfm	曾想
ujfn	煶
ujfn	諟
ujfn	𢉴
ujfn	𤌰
ujfn	𪹈
ujfo	焊工
ujfo	单核
ujfo	𤉊
ujfo	𧨤
ujfq	单机
ujfs	爆开
ujfs	𤎲
ujft	煬
ujft	焊槍
ujft	焊枪
ujft	諹
ujft	𦎪
ujfu	𤍈
ujfu	𧪚
ujfv	单极
ujfv	臝
ujfv	㷄
ujfw	爆棚
ujfx	𧩙
ujg	煨
ujgd	𪸮
ujgd	𮫭
ujgf	𢉝
ujgf	𧪏
ujgi	单面
ujgo	𭵑
ujgq	兽医
ujh	焊
ujhc	单车
ujhg	单干
ujhg	䛞
ujhj	𢋂
ujhj	𮘼
ujhm	曾祖
ujhr	課表
ujhs	㷸
ujht	𧨚
ujhw	𤈡
ujhy	单轨
uji	煜
ujif	单亲
ujiq	单产
ujis	爆滿
ujis	爆满
ujj	讄
ujjb	𧮢
ujje	𤋬
ujjf	課題
ujjf	曾是
ujjh	課時
ujjj	讄
ujjj	𢉵
ujjj	𤋫
ujjj	𦣖
ujjr	单日
ujjr	曽
ujjr	焻
ujjr	熴
ujjr	誯
ujjs	𤉆
ujkf	爆開
ujkj	課間
ujkr	課內
ujks	单曲
ujkt	課内
ujll	謾駡
ujlp	𪺊
ujls	单号
ujlv	单口
ujm	譝
ujma	譝
ujmb	謾
ujmb	熳
ujmd	謾罵
ujmd	𫝐
ujmh	熀
ujmj	課桌
ujmm	𧢪
ujmn	煴
ujmn	𧪍
ujmv	单眼
ujmw	𧬒
ujmx	謁見
ujmx	𭵹
ujnh	課堂
ujnu	課業
ujnu	曾對
ujnu	𬊭
ujod	焊割
ujog	单方
ujoh	課室
ujoh	焊割
ujol	单就
ujol	𪞌
ujom	燝
ujoo	𱫁
ujor	𤓢
ujor	𧚵
ujot	曾於
ujot	𤊋
ujou	焊劑
ujou	单说
ujou	曾说
ujov	单字
ujov	单词
ujov	𤋉
ujow	单调
ujpc	单数
ujpg	兽类
ujpj	单间
ujps	爆料
ujpt	焊剂
ujpu	单糖
ujpw	課文
ujpw	𪸻
ujpy	单恋
ujqe	謖
ujqe	訕笑
ujqj	𤈋
ujqk	爆竹
ujqs	焺
ujr	焜
ujra	单行
ujra	兽行
ujra	𧥵
ujre	𣅑
ujre	𰕲
ujrf	前思後想
ujrf	計日程功
ujri	𢈃
ujri	𤈑
ujrk	单独
ujrl	課程
ujrl	单程
ujrm	課外
ujrm	𧪙
ujrn	单向
ujro	𭴌
ujrq	度量衡
ujrr	䛰
ujrs	单科
ujrt	課稅
ujru	課税
ujrv	課後
ujs	爆
ujsa	訕
ujsd	熚
ujsd	𧫤
ujse	𱛅
ujsf	𤑻
ujsi	单薄
ujsj	𢍋
ujsk	𧭤
ujsn	曾在
ujsn	𤍴
ujsn	𤏏
ujso	灿
ujso	𪹼
ujsr	煓
ujsr	諯
ujsr	𪹷
ujss	爗
ujss	𤒃
ujss	𤒹
ujst	廙
ujst	爆冷
ujst	兾
ujst	熼
ujst	𤌱
ujst	𤐲
ujst	廙
ujsu	羰
ujsu	𢇢
ujsu	𪹇
ujsv	兽药
ujsv	𮘥
ujsw	曾有
ujsw	𡵍
ujt	謖
ujta	𧦵
ujtc	𰻽
ujtd	逆时针
ujte	单人
ujte	謖
ujte	𬎿
ujtj	焊锡
ujtn	单个
ujtn	𧫶
ujto	畑
ujtp	𮞳
ujts	𤑼
ujtt	兽欲
ujtt	䛺
ujtt	𤋽
ujtu	单手
ujtu	𢇶
ujtv	𰞣
ujtw	𤰡
ujtx	单键
ujtx	𪸺
uju	甑
ujua	𤍉
ujuc	鄫
ujuc	䒏
ujuf	謂語
ujug	𢎒
ujug	𢨉
ujuh	𣍎
ujuj	单单
ujuj	𮫲
ujuj	𰗃
ujuk	𰝉
ujul	𬁭
ujum	𠟂
ujum	𧢐
ujum	𧸑
ujuo	𬁮
ujuo	𭴽
ujuq	爆炸
ujuq	𭨟
ujur	𬊴
ujut	曾說
ujut	朆
ujut	㣒
ujut	𭵒
ujuu	曾説
ujuu	灿烂
ujuu	𤎯
ujuu	𤎰
ujuv	𪱗
ujuw	課前
ujux	䎖
ujva	单纯
ujvb	曾经
ujve	焊缝
ujve	𦏦
ujvi	𬉽
ujvk	单子
ujvk	𢈲
ujvm	曾孙
ujvo	单弦
ujvp	兽皮
ujvq	曾孫
ujvu	䜙
ujvu	𤐴
ujvv	焊丝
ujvv	𢉾
ujw	謂
ujwd	逆時針
ujwe	单身
ujwe	𬋏
ujwg	煋
ujwg	謃
ujwg	𦎬
ujwi	熣
ujwi	䜅
ujwi	𢊛
ujwj	焊錫
ujwk	𧮄
ujwl	单句
ujwl	讗
ujwl	䛕
ujwl	𢈔
ujwn	𧮋
ujwp	𭶤
ujwq	单选
ujwr	謁
ujws	灿然
ujws	𭙵
ujws	𭚐
ujwt	焬
ujwt	𧩎
ujwt	𭚋
ujwu	𤐜
ujwv	爆胎
ujwv	𱎐
ujww	𫅛
ujwx	謁
ujwx	羯
ujwx	㷎
ujwx	𢉥
ujwx	謁
ujwy	煟
ujwy	朚
ujwy	𢣽
ujwy	𤊉
ujxb	爆发
ujxb	单发
ujxd	𤑥
ujxg	单骑
ujxh	説明書
ujxh	說明書
ujxk	𭄫
ujxn	𧨓
ujxo	曾以
ujxo	𤒁
ujxp	𤒺
ujxp	𧮔
ujxq	兽群
ujxu	𤌙
ujxu	𤓊
ujxu	𦎲
ujxu	𧪦
ujxx	爆出
ujxx	𤋪
ujy	諰
ujyc	单色
ujye	𣀚
ujyi	諰
ujyi	𤋘
ujyr	𬋟
ujyt	課餘
ujyw	兽性
uk	赢
ukab	赢取
ukak	𧧎
ukal	𧬱
ukam	爛掉
ukbr	爛尾
ukbu	𤆳
ukbu	𧦘
ukc	烛
ukcw	蠃
ukcw	䖟
ukda	𮘁
ukdm	𧮕
ukea	訷
ukef	装甲兵
ukel	𰟫
uker	爛貨
uker	𤓁
ukeu	𰏳
ukev	燜雞
ukf	爛
ukfe	剪贴板
ukfj	𬣖
ukfl	烔
ukfl	背水一戰
ukfl	詷
ukfl	𢈉
ukfl	𦍻
ukfl	𱍯
ukfm	背水一战
ukfn	𧨋
ukfs	火冒三丈
ukfu	讕
ukfu	爛
ukgd	炴
ukgd	詇
ukgd	𫅐
ukgd	𭙘
ukgd	𮎧
ukgf	赢球
ukgk	𤑷
ukgm	𧪪
ukgm	𱾄
ukgn	𰟟
ukgo	爛醉
ukhc	装甲车
ukht	𧦦
ukht	𬊁
ukib	爛泥
ukii	火上澆油
ukii	火上浇油
ukij	爛漫
ukij	𧮍
ukik	爛漫
ukim	烛泪
ukj	誻
ukja	䛅
ukjo	炠
ukjr	誻
ukjr	𤏐
ukjr	𧬘
ukjr	𪪢
ukju	庘
ukjv	𤓠
ukjx	𤒻
ukjx	𧮑
ukk	爞
ukka	望聞問切
ukkc	蝱
ukkc	𧒃
ukkc	𫷾
ukkc	𲁷
ukkh	𧑢
ukkk	爞
ukl	炯
ukla	𧫓
ukld	𤓙
uklg	𪉤
uklk	𲁾
uklv	詗
uklv	𢇺
uklv	𫍋
uklv	𱬅
ukm	諔
ukma	𧧌
ukmb	諔
ukmb	𢉌
ukmd	謾罵
ukmh	爛賬
ukmh	烛光
ukmp	𰟬
uko	庙
ukoa	䛆
ukoc	𧬚
ukod	赢家
ukoe	座上客
ukoe	座上宾
ukof	座上賓
ukof	庙宇
ukof	将遇良材
ukol	爛熟
ukom	𤐛
ukoo	𱪳
ukpa	𬢟
ukpd	𭵍
ukpg	𢼝
ukpo	𤆝
ukpu	𢇮
ukpw	燘
ukql	烱
ukql	𧨝
ukqo	㡼
ukqo	㡼
ukqp	㡼
ukqp	䛖
ukqp	㡼
ukrb	𦄠
ukrj	赢得
ukrm	赢利
ukrq	逆水行舟
ukrr	𭋚
ukru	㶧
ukru	訥
ukrx	𭅾
uks	廛
uksb	謾
uksb	熳
uksb	熶
uksc	鄽
ukse	烛花
ukse	㢆
ukse	䛁
ukse	𦎐
uksh	火电厂
uksh	𭚌
uksj	𧧥
uksj	𪔀
uksk	䛣
uksm	𤊻
ukso	𬉷
uksr	𪇮
ukss	譨
ukss	燶
ukss	𧧛
ukst	𡙪
ukst	𧨸
ukst	𪸸
uksu	𧬹
uksw	焨
ukt	訥
uktb	𦄠
ukte	熌
ukte	㶧
uktg	𡘔
uktl	烱
uktl	𧨝
uktr	𭋚
ukts	庙会
uktt	𦘻
uktw	𮯜
uktx	𭅾
ukuj	焵
ukuj	𱍱
ukuk	炯炯
ukum	𫅙
ukun	廣開言路
ukuo	烛火
ukuu	誷
ukuu	焹
ukva	𧦋
ukvl	烛台
ukvo	𣲱
ukvo	𤆩
ukvu	𢇤
ukw	譋
ukwr	爓
ukwr	讇
ukww	𧧜
ukww	𱺶
ukwy	譋
ukwy	燗
ukwy	𧨪
ukxg	𬢩
ukxj	𫨁
uky	燜
ukya	𧪓
ukyi	𰟦
ukyo	㷒
ukyr	讇
ukyr	爓
ukyu	庽
ul	誤
ulaa	誤打
ulab	兑取
ulab	贏取
ulad	火中取栗
ulae	誤聽
ulag	誤聽
ulag	𫍎
ulag	𰟧
ulal	誤事
ulan	总揽
ulao	誤按
ular	总括
ular	諿
ular	𭵓
ulay	火中取慄
ulay	兑換
ulay	炽热
ulay	兑换
ulbh	𫝷
ulbu	𮘂
ulbv	总局
ulcb	𨚊
ulcn	話雖如此
ulct	总队
uld	謱
uldc	总要
uldc	謱
uldc	廔
uldc	熡
uldc	𦎹
uldd	誤碼
uldg	总裁
uldm	炽烈
uldn	美中不足
uldt	𲊝
uldv	总成
uldv	炽盛
uldw	誤期
ulea	兑付
uled	总值
ulef	总体
ulei	𤉚
ulen	𫢃
ulen	𬊒
uleq	誤傷
ulet	总价
ulew	美味佳肴
ulex	总务
uley	美味佳餚
ulfe	总攻
ulfo	誤工
ulfo	总工
ulfq	总机
ulfv	𮘒
ulgd	𦎀
ulgf	贏球
ulgk	总理
ulgk	兑现
ulgl	誤區
ulgm	兑現
ulgn	𫢃
ulha	𭔸
ulhh	总社
ulhm	譴責
ulhr	总表
ulhs	𫷶
ulht	𧫔
ulht	𭎙
ulhu	誤報
ulhx	𠢄
uli	誹
ulig	总汇
ulil	总部
ulim	总站
ulio	𤊬
uliu	䨾
uljf	总是
uljf	总量
uljh	誤時
uljr	𤈵
ulk	譴
ulkb	𤈶
ulkb	𧪯
ulkc	𧪎
ulkf	譚嗣同
ulkk	𧕕
ulkk	𮳨
ulkm	总督
ulkm	总则
ulkm	䜋
ulkm	𢊮
ulkm	𤏳
ulkp	讉
ulkt	总账
ulkt	㶽
ulkt	𢈮
ull	燥
ullb	𧮜
ulld	譂
ulld	燀
ulld	𤒌
ulld	𭙴
ulle	讝
ulle	𰟻
ullf	譟
ullf	𦏛
ullh	𢉰
ullj	𧬌
ulll	調味品
ulll	計數器
ulll	煰
ulln	𢈢
ulln	𬊑
ullo	𮘲
ulls	諤
ullv	焒
ullv	𢈚
ullv	𦎑
ullv	𰴰
ullx	𤉈
ullx	𰵆
ully	䍺
ully	𤍲
ully	𪪟
ully	𭟡
ulm	熉
ulmb	熉
ulmb	𠅳
ulmb	𧪼
ulme	𪹢
ulmf	总目
ulmh	总署
ulmr	誤餐
ulmv	𪸧
ulng	誤國
ulnl	𤌻
ulnm	誤點
ulnm	誤刪
ulnq	总监
ulns	訲
ulny	䛱
ulod	贏家
ulod	总计
uloe	总额
uloh	总评
uloo	总该
ulot	言听计从
ulot	总论
ulou	总说
ulpc	总数
ulpe	总之
ulq	兑
ulqa	𬙳
ulqd	𫤛
ulqe	敚
ulqh	𭀧
ulqk	𭣳
ulqm	总算
ulqm	䫄
ulqm	𠜑
ulqo	总管
ulqp	𨓚
ulqr	炾
ulqr	詋
ulqr	䬇
ulqr	𣮆
ulqr	𪁑
ulqv	𤿫
ulqy	𬸑
ulrj	贏得
ulrj	总得
ulrl	总和
ulrm	贏利
ulrn	焒
ulrn	𢈚
ulrn	𦎑
ulrn	𰴰
ulrr	总比
ulru	誤入
ulry	总称
ulsh	总厂
ulsk	𧦢
ulsk	𭴒
ulst	总共
ulsu	話中有話
ulsw	总有
ult	炽
ultb	总分
ultd	㡶
ultd	䛊
ulte	𢊎
ultf	誤會
ulth	𫝶
ultn	誤用
ulto	道听途说
ults	总会
ultu	𢳁
ulub	訊號燈
uluf	誤差
uluh	誤讀
uluh	誤差
uluh	总装
ulum	总店
uluo	誹謗
ulur	兑奖
ulut	誤導
ulut	誤診
uluv	师兄弟
ulux	总归
ulva	𧥣
ulve	𠮦
ulvf	总线
ulvg	总参
ulvg	𠲘
ulvh	总结
ulvi	总编
ulvi	𰇈
ulvk	半吊子
ulvk	总纲
ulvl	总台
ulvo	总统
ulvo	𬉸
ulvs	羸弱
ulvu	𢇞
ulvw	总能
ulvw	吂
ulw	焆
ulwa	首戰告捷
ulwa	𡣍
ulwa	𦟀
ulwa	𦢼
ulwf	誤殺
ulwm	𧧸
ulwo	𦟀
ulwo	𦢼
ulwo	𦏞
ulwq	嬴
ulwq	羸
ulwq	蠃
ulwq	䇔
ulwq	臝
ulwq	贏
ulwq	驘
ulwq	鸁
ulwq	𡑤
