char,division,code,region
𬗩,糸石斤,BDEi,CJK-E
𬗪,龶糸人又,HBTB,CJK-E
𬗫,目乚小糸,MXMB,CJK-E
𬗬,糸白王,BEGv,CJK-E
𬗭,糸丷幺幺,BUCC,CJK-E
𬗮,糸丷土大,BUHG,CJK-E
𬗯,糸工貝,BFMi,CJK-E
𬗰,糸歹丿未,BDQH,CJK-E
𬗱,糸田末,BJHo,CJK-E
𬗲,糸亻夂彡,BEET,CJK-E
𬗳,糸木口夂,BFLE,CJK-E
𬗴,糸來夂,BDEh,CJK-E
𬗵,糸土丷丶,BHUO,CJK-E
𬗶,冂口糸糸,KLBB,CJK-E
𬗷,糸八彐米,BTXP,CJK-E
𬗸,糸月口糸,BWLB,CJK-E
𬗹,糸爪木彡,BEFT,CJK-E
𬗺,糸竹由,BQKo,CJK-E
𬗻,糸工〢皿,BFNM,CJK-E
𬗼,糸木木火,BFFU,CJK-E
𬗽,糸田木寸,BJFA,CJK-E
𬗾,龶糸爪又,HBEB,CJK-E
𬗿,糸隹殳,BWQh,CJK-E
𬘀,糸氵臼土,BIRH,CJK-E
𬘁,糸幺戊丶,BCDO,CJK-E
𬘂,糸予石貝,BCDM,CJK-E
𬘃,糸一{亞下}糸,BFLB,CJK-E
𬘄,糸車糸,BGBv,CJK-E
𬘅,糸田丷大,BJUG,CJK-E
𬘆,糸二屮丨,BSXM,CJK-E
𬘇,糸冖囗儿,BYNQ,CJK-E
𬘈,糸竹爪乙,BQEV,CJK-E
𬘉,糸厂黑土,BSNH,CJK-E
𬘊,糸罒厶匕,BMVR,CJK-E
𬘋,糸斤斤貝,BEEM,CJK-E
𬘌,糸火火丶,BUUO,CJK-E
𬘍,糸車口糸,BGLB,CJK-E
𬘎,糸艹彐爿,BSXX,CJK-E
𬘏,糸火土兀,BUHH,CJK-E
𬘐,糸雨尸又,BDBB,CJK-E
𬘑,糸〢丷田,BNUJ,CJK-E
𬘒,糸門丷欠,BKUE,CJK-E
𬘓,纟川,VWhs,CJK-E
𬘔,纟丅乚乙,VAXV,CJK-E
𬘕,纟尤,VDos,CJK-E
𬘖,纟见,VKxs,CJK-E
𬘗,纟月厶,VWVv,CJK-E
𬘘,纟冖儿,VYQr,CJK-E
𬘙,纟戈乚,VGXi,CJK-E
𬘚,纟末,VHos,CJK-E
𬘛,纟土厶,VHVv,CJK-E
𬘜,纟日一,VJFi,CJK-E
𬘝,纟人彡,VTTi,CJK-E
𬘞,纟鸟,VYas,CJK-E
𬘟,纟西,VDis,CJK-E
𬘠,纟𠂇月,VSWv,CJK-E
𬘡,纟囗大,VNGd,CJK-E
𬘢,纟小兀,VMHw,CJK-E
𬘣,纟口巾,VLMj,CJK-E
𬘤,纟口口,VLLv,CJK-E
𬘥,纟人王,VTGv,CJK-E
𬘦,纟斤𧘇,VEWy,CJK-E
𬘧,纟文八,VPTb,CJK-E
𬘨,纟士心,VHYv,CJK-E
𬘩,纟壬廴,VEXn,CJK-E
𬘪,纟人二氵,VTSI,CJK-E
𬘫,纟宀一兀,VOFH,CJK-E
𬘬,纟龶月,VHWv,CJK-E
𬘭,纟木木,VFFv,CJK-E
𬘮,纟爪见,VEKx,CJK-E
𬘯,纟亠口子,VOLB,CJK-E
𬘰,纟而大,VSGd,CJK-E
𬘱,纟西女,VDCv,CJK-E
𬘲,纟大夕夕,VGRR,CJK-E
𬘳,纟彡石贝,VTDK,CJK-E
𬘴,纟禾火,VRUo,CJK-E
𬘵,纟心二日,VYSJ,CJK-E
𬘶,纟丷酉,VUGo,CJK-E
𬘷,纟羊工,VUFo,CJK-E
𬘸,纟尸匕木,VBRF,CJK-E
𬘹,纟十戈车,VDGH,CJK-E
𬘺,纟爪臼,VERj,CJK-E
𬘻,纟宀丰口,VODL,CJK-E
𬘼,纟屮屮示,VXXH,CJK-E
𬘽,纟尸辛,VBOx,CJK-E
𬘾,纟大乂乂,VGWW,CJK-E
𬘿,纟艹日日,VSJJ,CJK-E
𬙀,纟竹由,VQKo,CJK-E
𬙁,纟门冖臼,VPYR,CJK-E
𬙂,纟宀一八,VOFT,CJK-E
𬙃,纟夫夫心,VGGY,CJK-E
𬙄,纟走刀口,VDBL,CJK-E
𬙅,纟艹土日,VSHJ,CJK-E
𬙆,纟丿米田,VQPJ,CJK-E
𬙇,纟月犬灬,VWSU,CJK-E
𬙈,纟米夕扌,VPRA,CJK-E
𬙉,纟亠囗一,VONF,CJK-E
𬙊,纟黑土,VNHv,CJK-E
𬙋,纟亠口𧘇,VOLW,CJK-E
𬙌,缶匕匕,WRRi,CJK-E
𬙍,缶二八,WSTb,CJK-E
𬙎,缶卜尸,WMBh,CJK-E
𬙏,缶小彐,WMXv,CJK-E
𬙐,缶母一水,WBFK,CJK-E
𬙑,缶艹八巳,WSTX,CJK-E
𬙒,缶田匚,WJGf,CJK-E
𬙓,缶虎牛,WMWn,CJK-E
𬙔,缶尚田,WNJi,CJK-E
𬙕,罒上,MKsw,CJK-E
𬙖,罒丅丶,MAOd,CJK-E
𬙗,冖儿一{于下},YQFA,CJK-E
𬙘,罒一{于下},MFAu,CJK-E
𬙙,罒方,MOgw,CJK-E
𬙚,罒世,MHiw,CJK-E
𬙛,罒大二,MGSr,CJK-E
𬙜,罒矢,MQiw,CJK-E
𬙝,罒匕匕十,MRRD,CJK-E
𬙞,罒土匕,MHRi,CJK-E
𬙟,罒匚矢,MGQi,CJK-E
𬙠,罒匕匕犬,MRRS,CJK-E
𬙡,冂乂乂其,KWWD,CJK-E
𬙢,罒日月彡,MJWT,CJK-E
𬙣,罒户戈,MOGg,CJK-E
𬙤,罒扌甫,MAFu,CJK-E
𬙥,罒身寸,MWAc,CJK-E
𬙦,罒氵且又,MIMB,CJK-E
𬙧,罒冖口豕,MYLD,CJK-E
𬙨,罒屮土又,MXHB,CJK-E
𬙩,罒亠八八,MOTT,CJK-E
𬙪,罒纟罒𧘇,MVMW,CJK-E
𬙫,罒纟罒𧘇,MVMW,CJK-E
𬙬,丷土艹,UHSv,CJK-E
𬙭,羊扌乙,UAVi,CJK-E
𬙮,羊牛,UWng,CJK-E
𬙯,羊宀一,UOFi,CJK-E
𬙰,丷土母,UHBm,CJK-E
𬙱,羊戊丶,UDOd,CJK-E
𬙲,羊干干,UHHg,CJK-E
𬙳,羊口丿七,ULQA,CJK-E
𬙴,丷土大屮,UHGX,CJK-E
𬙵,丷土大人,UHGT,CJK-E
𬙶,羊月月,UWWv,CJK-E
𬙷,丬匕月羊,URWU,CJK-E
𬙸,丶丌口羊,OALU,CJK-E
𬙹,土彐丿羊,HXQU,CJK-E
𬙺,丷土大艹,UHGS,CJK-E
𬙻,羊丷八皿,UUTM,CJK-E
𬙼,丷土大十,UHGD,CJK-E
𬙽,羊丷口又,UULB,CJK-E
𬙾,丷土大木,UHGF,CJK-E
𬙿,羊丷口月,UULW,CJK-E
𬚀,彐丿口非,XQLL,CJK-E
𬚁,羊丷口臼,UULR,CJK-E
𬚂,丷土戈戈,UHGG,CJK-E
𬚃,羽足,XNvu,CJK-E
𬚄,彐小八羽,XMTX,CJK-E
𬚅,羽亻囗古,XEND,CJK-E
𬚆,羽厶月匕,XVWR,CJK-E
𬚇,户羽氵大,OXIG,CJK-E
𬚈,羽宀一八,XOFT,CJK-E
𬚉,土九,HYj,CJK-E
𬚊,土匕了,HRVl,CJK-E
𬚋,土古,HDg,CJK-E
𬚌,其土匕,DHRi,CJK-E
𬚍,土日土日,HJHJ,CJK-E
𬚎,糸木囗匕,BFNR,CJK-E
𬚏,而爪幺又,SECB,CJK-E
𬚐,一未冖巴,FHYC,CJK-E
𬚑,一未艹禺,FHSK,CJK-E
𬚒,耳二乚,ASXi,CJK-E
𬚓,耳大,AGdr,CJK-E
𬚔,耳人二乚,ATSX,CJK-E
𬚕,耳乃子,AVBi,CJK-E
𬚖,耳刀口,ABLv,CJK-E
𬚗,耳大一丂,AGFS,CJK-E
𬚘,耳至,AHkr,CJK-E
𬚙,耳小大,AMGd,CJK-E
𬚚,耳丿扌戈,AQAG,CJK-E
𬚛,耳丷夫,AUGu,CJK-E
𬚜,耳丷口儿,AULQ,CJK-E
𬚝,耳言,AUvr,CJK-E
𬚞,丁口耳阝,ALAC,CJK-E
𬚟,耳隹,AWir,CJK-E
𬚠,耳丿罒儿,AQMQ,CJK-E
𬚡,耳艹冂大,ASKG,CJK-E
𬚢,彐厶匚耳,XVGA,CJK-E
𬚣,耳止亻卯,ANET,CJK-E
𬚤,耳人丶口,ATOL,CJK-E
𬚥,耳丷大辶,AUGP,CJK-E
𬚦,耳艹干艹,ASHS,CJK-E
𬚧,耳亠口夂,AOLE,CJK-E
𬚨,耳爾,AFer,CJK-E
𬚩,山石山耳,JDJA,CJK-E
𬚪,彐土乂,XHWa,CJK-E
𬚫,户口彐扌,OLXA,CJK-E
𬚬,牛儿彐彡,WQXT,CJK-E
𬚭,烏彐扌,YXAv,CJK-E
𬚮,夕歹巾扌,RDMA,CJK-E
𬚯,月士,WHh,CJK-E
𬚰,冂乂月,KWWv,CJK-E
𬚱,冂人人毛,KTTR,CJK-E
𬚲,冂人人心,KTTY,CJK-E
𬚳,尸月,BWvh,CJK-E
𬚴,冂人人巾,KTTM,CJK-E
𬚵,月人一丂,WTFS,CJK-E
𬚶,冂人人王,KTTG,CJK-E
𬚷,月几一大,WQFG,CJK-E
𬚸,舌冂人人,RKTT,CJK-E
𬚹,月乃木,WVFv,CJK-E
𬚺,冂人人欠,KTTE,CJK-E
𬚻,月夭口,WELv,CJK-E
𬚼,月王艹,WGSv,CJK-E
𬚽,见口月,KLWv,CJK-E
𬚾,月丿扌戈,WQAG,CJK-E
𬚿,冂人人木,KTTF,CJK-E
𬛀,户月工,OWFo,CJK-E
𬛁,月刀二阝,WBSC,CJK-E
𬛂,月二巛巾,WSVM,CJK-E
𬛃,冂人人日,KTTJ,CJK-E
𬛄,月止日,WNJv,CJK-E
𬛅,月月土口,WWHL,CJK-E
𬛆,月卯七日,WTAJ,CJK-E
𬛇,月广彐人,WUXT,CJK-E
𬛈,冂人人十,KTTD,CJK-E
𬛉,丬匕月厶,URWV,CJK-E
𬛊,月丷豕,WUDs,CJK-E
𬛋,月丶彐阝,WOXC,CJK-E
𬛌,冂人人禾,KTTR,CJK-E
𬛍,月𡗗水,WGKh,CJK-E
𬛎,冂人人隹,KTTW,CJK-E
𬛏,丬匕月屮,URWX,CJK-E
𬛐,月丿米心,WQPY,CJK-E
𬛑,月白匕儿,WERQ,CJK-E
𬛒,月氵土日,WIHJ,CJK-E
𬛓,月厶厶彡,WVVT,CJK-E
𬛔,石辰月,DSWv,CJK-E
𬛕,來户月,DOWv,CJK-E
𬛖,月門日,WKJv,CJK-E
𬛗,月門心,WKYv,CJK-E
𬛘,月丷酉寸,WUGA,CJK-E
𬛙,月長干丷,WHHU,CJK-E
𬛚,月艹世木,WSHF,CJK-E
𬛛,丬匕月其,URWD,CJK-E
𬛜,月宀尸貝,WOBM,CJK-E
𬛝,月厶口彡,WVLT,CJK-E
𬛞,月艹立二,WSIS,CJK-E
𬛟,月土厶骨,WHVM,CJK-E
𬛠,亠厶月女,OVWC,CJK-E
𬛡,月日一示,WJFH,CJK-E
𬛢,又十匚丨,BDGM,CJK-E
𬛣,匚丨口扌,GMLA,CJK-E
𬛤,亻寸臣,EASc,CJK-E
𬛥,臣舌,SRec,CJK-E
𬛦,臣卜立,SMIi,CJK-E
𬛧,臣臣子,SSBi,CJK-E
𬛨,冖口匕丨,YLRM,CJK-E
𬛩,臣卜十十,SMDD,CJK-E
𬛪,匚丨口日,GMLJ,CJK-E
𬛫,臣臣丷日,SSUJ,CJK-E
𬛬,自大八,TGTb,CJK-E
𬛭,石目石目,DMDM,CJK-E
𬛮,自二木彡,TSFT,CJK-E
𬛯,自犬立日,TSIJ,CJK-E
𬛰,自木口口,TFLL,CJK-E
𬛱,至人,HTek,CJK-E
𬛲,丿艹至,QSHk,CJK-E
𬛳,至至,HHkk,CJK-E
𬛴,至𡗗水,HGKh,CJK-E
𬛵,至𡗗示,HGHs,CJK-E
𬛶,至至來,HHDl,CJK-E
𬛷,至至來來,HHDD,CJK-E
𬛸,臼工,RFoj,CJK-E
𬛹,臼乙彡,RVTi,CJK-E
𬛺,臼卯七口,RTAL,CJK-E
𬛻,臼丶冖乙,ROYV,CJK-E
𬛼,人一八车,TFTH,CJK-E
𬛽,臼乂乂甲,RWWK,CJK-E
𬛾,女尸目臼,CBMR,CJK-E
𬛿,臼目爿片,RMXT,CJK-E
𬜀,臼丨冖夂,RMYE,CJK-E
𬜁,臼刀口又,RBLB,CJK-E
𬜂,臼木木酉,RFFG,CJK-E
𬜃,臼冂一貝,RKFM,CJK-E
𬜄,臼木木儿,RFFQ,CJK-E
𬜅,舌卜口,RMLv,CJK-E
𬜆,舌丿之,RQOk,CJK-E
𬜇,舌言,RUve,CJK-E
𬜈,舌亠人十,ROTD,CJK-E
𬜉,舌田心,RJYv,CJK-E
𬜊,舌貝刂,RMMd,CJK-E
𬜋,人干口口,THLL,CJK-E
𬜌,舌方竹也,ROQC,CJK-E
𬜍,人干口火,THLU,CJK-E
𬜎,舌貝丿之,RMQO,CJK-E
𬜏,舌木木示,RFFH,CJK-E
𬜐,舌僉,RRne,CJK-E
𬜑,舟力,QXlo,CJK-E
𬜒,舟已,QVyo,CJK-E
𬜓,舟人予,QTCu,CJK-E
𬜔,舟大辶,QGPo,CJK-E
𬜕,舟几口几,QQLQ,CJK-E
𬜖,舟穴工,QPFo,CJK-E
𬜗,舟艹卜口,QSML,CJK-E
𬜘,舟十且八,QDMT,CJK-E
𬜙,舟止冖止,QNYN,CJK-E
𬜚,舟氵止小,QINM,CJK-E
𬜛,舟竹皮,QQVp,CJK-E
𬜜,舟禾月水,QRWK,CJK-E
𬜝,冖巴厶牛,YCVW,CJK-E
𬜞,冖巴非,YCLi,CJK-E
𬜟,一冂二巴,FKSC,CJK-E
𬜠,艹月,SWv,CJK-E
𬜡,艹山,SJa,CJK-E
𬜢,艹冖丶,SYOd,CJK-E
𬜣,艹二八,SSTb,CJK-E
𬜤,艹〢又,SNBu,CJK-E
𬜥,艹几乂,SQWa,CJK-E
𬜦,艹十艹,SDSv,CJK-E
𬜧,艹乚夂丶,SXEO,CJK-E
𬜨,艹山夕,SJRk,CJK-E
𬜩,艹人日,STJv,CJK-E
𬜪,艹缶,SWo,CJK-E
𬜫,艹九心,SYYv,CJK-E
𬜬,艹门口,SPLv,CJK-E
𬜭,艹宀丿七,SOQA,CJK-E
𬜮,艹彐彐,SXXv,CJK-E
𬜯,艹一冂人,SFKT,CJK-E
𬜰,艹口文,SLPe,CJK-E
𬜱,艹矢刂,SQMd,CJK-E
𬜲,艹冖用,SYTn,CJK-E
𬜳,艹亻王丶,SEGO,CJK-E
𬜴,艹心乙大,SYVG,CJK-E
𬜵,艹文口,SPLv,CJK-E
𬜶,艹冖夕乙,SYRV,CJK-E
𬜷,艹二厶口,SSVL,CJK-E
𬜸,艹心不,SYDu,CJK-E
𬜹,艹女方,SCOg,CJK-E
𬜺,艹纟又十,SVBD,CJK-E
𬜻,艹人人扌,STTA,CJK-E
𬜼,艹一冂乙,SFKV,CJK-E
𬜽,艹石艹,SDSv,CJK-E
𬜾,艹〢又贝,SNBK,CJK-E
𬜿,艹囗王丶,SNGO,CJK-E
𬝀,艹竹十十,SQDD,CJK-E
𬝁,艹鱼,SQy,CJK-E
𬝂,艹冖丨儿,SYMQ,CJK-E
𬝃,艹冖力丿,SYXQ,CJK-E
𬝄,艹宀王丶,SOGO,CJK-E
𬝅,艹方斤,SOEi,CJK-E
𬝆,艹丷土儿,SUHQ,CJK-E
𬝇,艹亠口子,SOLB,CJK-E
𬝈,艹女干丷,SCHU,CJK-E
𬝉,艹又又又,SBBB,CJK-E
𬝊,艹纟瓜,SVQu,CJK-E
𬝋,艹卩虫,SXKv,CJK-E
𬝌,艹木白,SFEb,CJK-E
𬝍,艹王竹小,SGQM,CJK-E
𬝎,艹冂入皿,SKRM,CJK-E
𬝏,艹日戊,SJDw,CJK-E
𬝐,艹卜口灬,SMLU,CJK-E
𬝑,艹人長,STHa,CJK-E
𬝒,艹亻禾刂,SERM,CJK-E
𬝓,艹人文口,STPL,CJK-E
𬝔,艹禾厂又,SRSB,CJK-E
𬝕,艹向土艹,SRHS,CJK-E
𬝖,艹心二日,SYSJ,CJK-E
𬝗,艹心亠𧘇,SYOW,CJK-E
𬝘,艹丷幺幺,SUCC,CJK-E
𬝙,艹冖白匕,SYER,CJK-E
𬝚,艹龶糸,SHBv,CJK-E
𬝛,艹二非,SSLi,CJK-E
𬝜,艹木冂欠,SFKE,CJK-E
𬝝,艹耳八刀,SATB,CJK-E
𬝞,艹木耳,SFAr,CJK-E
𬝟,艹囗甫,SNFu,CJK-E
𬝠,艹贝戈𠂇,SKGS,CJK-E
𬝡,艹日月乃,SJWV,CJK-E
𬝢,艹月一大,SWFG,CJK-E
𬝣,艹禾冂大,SRKG,CJK-E
𬝤,艹月丷大,SWUG,CJK-E
𬝥,艹月夫夫,SWGG,CJK-E
𬝦,艹禾一人,SRFT,CJK-E
𬝧,艹人一艹,STFS,CJK-E
𬝨,艹人人十,STTD,CJK-E
𬝩,艹二欠手,SSET,CJK-E
𬝪,艹广壬廴,SUEX,CJK-E
𬝫,艹冖日大,SYJG,CJK-E
𬝬,艹冖且八,SYMT,CJK-E
𬝭,艹二厶艹,SSVS,CJK-E
𬝮,艹米二十,SPSD,CJK-E
𬝯,艹宀亻八,SOET,CJK-E
𬝰,艹刀丶阝,SBOC,CJK-E
𬝱,弓八艹大,VTSG,CJK-E
𬝲,艹女禾刂,SCRM,CJK-E
𬝳,艹尸艹匚,SBSG,CJK-E
𬝴,艹又隹,SBWi,CJK-E
𬝵,艹車欠,SGEq,CJK-E
𬝶,艹工人日,SFTJ,CJK-E
𬝷,艹雨二乚,SDSX,CJK-E
𬝸,艹一止冂,SFNK,CJK-E
𬝹,艹雨彐,SDXv,CJK-E
𬝺,艹匕示欠,SRHE,CJK-E
𬝻,艹石亠𧘇,SDOW,CJK-E
𬝼,艹戈艹巾,SGSM,CJK-E
𬝽,艹王禾乃,SGRV,CJK-E
𬝾,艹尚土,SNHv,CJK-E
𬝿,艹貝辶,SMPo,CJK-E
𬞀,艹日辰,SJSn,CJK-E
𬞁,艹早口儿,SJLQ,CJK-E
𬞂,艹月彡大,SWTG,CJK-E
𬞃,艹夕非,SRLi,CJK-E
𬞄,艹隹土,SWHv,CJK-E
𬞅,艹犭王辶,SRGP,CJK-E
𬞆,艹衤月巳,SPWX,CJK-E
𬞇,艹氵月缶,SIWW,CJK-E
𬞈,艹广艹人,SUST,CJK-E
𬞉,艹氵月月,SIWW,CJK-E
𬞊,艹宀石丁,SODA,CJK-E
𬞋,艹氵车斤,SIHE,CJK-E
𬞌,艹阝月缶,SCWW,CJK-E
𬞍,艹糸未,SBHe,CJK-E
𬞎,艹小丿儿,SMQQ,CJK-E
𬞏,艹田二田,SJSJ,CJK-E
𬞐,艹足丁口,SNAL,CJK-E
𬞑,艹口十十,SLDD,CJK-E
𬞒,艹禺口,SKLv,CJK-E
𬞓,艹隹尤,SWDo,CJK-E
𬞔,艹衤大丂,SPGS,CJK-E
𬞕,艹门木丷,SPFU,CJK-E
𬞖,艹言干丷,SUHU,CJK-E
𬞗,艹羊丷口,SUUL,CJK-E
𬞘,艹阝口贝,SCLK,CJK-E
𬞙,艹糸匕日,SBRJ,CJK-E
𬞚,艹石亠十,SDOD,CJK-E
𬞛,艹十戈言,SDGU,CJK-E
𬞜,艹日月灬,SJWU,CJK-E
𬞝,艹目儿土,SMQH,CJK-E
𬞞,艹足亠儿,SNOQ,CJK-E
𬞟,艹止小贝,SNMK,CJK-E
𬞠,艹人木丶,STFO,CJK-E
𬞡,艹月丷巾,SWUM,CJK-E
𬞢,艹爪丁欠,SEAE,CJK-E
𬞣,艹禾厶彡,SRVT,CJK-E
𬞤,艹户冊辶,SONP,CJK-E
𬞥,艹氵爪大,SIEG,CJK-E
𬞦,艹米八艹,SPTS,CJK-E
𬞧,艹丷幺心,SUCY,CJK-E
𬞨,艹火爪日,SUEJ,CJK-E
𬞩,艹高土,SPHv,CJK-E
𬞪,艹丷自兀,SUTH,CJK-E
𬞫,艹氵〢皿,SINM,CJK-E
𬞬,艹女穴口,SCPL,CJK-E
𬞭,艹匚丨灬,SGMU,CJK-E
𬞮,艹車冖丨,SGYM,CJK-E
𬞯,艹日匕夂,SJRE,CJK-E
𬞰,艹丨日女,SMJC,CJK-E
𬞱,艹罒戈目,SMGM,CJK-E
𬞲,艹虎〢丂,SMNS,CJK-E
𬞳,艹月丷丶,SWUO,CJK-E
𬞴,艹鬼二十,SWSD,CJK-E
𬞵,艹金艮,SRVn,CJK-E
𬞶,艹亻車心,SEGY,CJK-E
𬞷,艹言犭王,SURG,CJK-E
𬞸,艹宀艹見,SOSM,CJK-E
𬞹,艹丶冂米,SOKP,CJK-E
𬞺,米女艹日,PCSJ,CJK-E
𬞻,艹糸白巾,SBEM,CJK-E
𬞼,艹糸隹,SBWi,CJK-E
𬞽,艹女日又,SCJB,CJK-E
𬞾,艹阝大長,SCGH,CJK-E
𬞿,一囗人大,FNTG,CJK-E
𬟀,艹日月大,SJWG,CJK-E
𬟁,艹一口鸟,SFLY,CJK-E
𬟂,艹長𠂇丶,SHSO,CJK-E
𬟃,艹〢丷豕,SNUD,CJK-E
𬟄,艹上小貝,SKMM,CJK-E
𬟅,艹足土日,SNHJ,CJK-E
𬟆,艹亻立心,SEIY,CJK-E
𬟇,艹一未皿,SFHM,CJK-E
𬟈,艹豸丿儿,SYQQ,CJK-E
𬟉,艹氵車心,SIGY,CJK-E
𬟊,艹麻心,SPYv,CJK-E
𬟋,艹糸丶日,SBOJ,CJK-E
𬟌,艹阝丷寸,SCUA,CJK-E
𬟍,艹糸禺,SBKy,CJK-E
𬟎,艹王艹彡,SGST,CJK-E
𬟏,艹黽,SJm,CJK-E
𬟐,艹足石貝,SNDM,CJK-E
𬟑,艹白鳥,SERo,CJK-E
𬟒,艹禾乃貝,SRVM,CJK-E
𬟓,艹千力灬,SWXU,CJK-E
𬟔,艹心立心,SYIY,CJK-E
𬟕,艹糸十八,SBDT,CJK-E
𬟖,大丷日口,GUJL,CJK-E
𬟗,艹丨日女,SMJC,CJK-E
𬟘,艹禾車心,SRGY,CJK-E
𬟙,艹月丷言,SWUU,CJK-E
𬟚,艹氵口灬,SILU,CJK-E
𬟛,宀米女日,OPCJ,CJK-E
𬟜,歹刂灬日,DMUJ,CJK-E
𬟝,艹日千黑,SJWN,CJK-E
𬟞,艹禾日乚,SRJX,CJK-E
𬟟,艹矛木骨,SXFM,CJK-E
𬟠,艹干艹日,SHSJ,CJK-E
𬟡,艹石八夂,SDTE,CJK-E
𬟢,艹門口隹,SKLW,CJK-E
𬟣,艹氵木貝,SIFM,CJK-E
𬟤,艹言隹灬,SUWU,CJK-E
𬟥,木口艹木,FLSF,CJK-E
𬟦,艹長日又,SHJB,CJK-E
𬟧,虎大,MGdh,CJK-E
𬟨,虎夫,MGuh,CJK-E
𬟩,虎火,MUoh,CJK-E
𬟪,虎见,MKxh,CJK-E
𬟫,虎貝,MMih,CJK-E
𬟬,咼虎,NMha,CJK-E
𬟭,虎田,MJih,CJK-E
𬟮,虎小日小,MMJM,CJK-E
𬟯,虎禾丬匕,MRUR,CJK-E
𬟰,幺木一虎,CFFM,CJK-E
𬟱,虎黑,MNeh,CJK-E
𬟲,幺土丷虎,CHUM,CJK-E
𬟳,虎田皿丨,MJMM,CJK-E
𬟴,虫山,KJa,CJK-E
𬟵,虫丿几,KQQj,CJK-E
𬟶,虫土丶,KHOd,CJK-E
𬟷,虫二八,KSTb,CJK-E
𬟸,虫厂又,KSBu,CJK-E
𬟹,虫亻匕,KERi,CJK-E
𬟺,人人虫,TTKv,CJK-E
𬟻,虫亠八,KOTb,CJK-E
𬟼,虫末,KHo,CJK-E
𬟽,虫七小,KAMa,CJK-E
𬟾,虫七乙八,KAVT,CJK-E
𬟿,虫一止,KFNi,CJK-E
𬠀,虫白,KEb,CJK-E
𬠁,虫二大,KSGd,CJK-E
𬠂,虫西,KDi,CJK-E
𬠃,虫匕匕十,KRRD,CJK-E
𬠄,虫囗巾,KNMj,CJK-E
𬠅,虫小彐,KMXv,CJK-E
𬠆,乂弓丨虫,WVMK,CJK-E
𬠇,虫氵一八,KIFT,CJK-E
𬠈,虫工贝,KFKb,CJK-E
𬠉,口月彡虫,LWTK,CJK-E
𬠊,虫亻乚人,KEXT,CJK-E
𬠋,虫氵小丿,KIMQ,CJK-E
𬠌,虫刀二阝,KBSC,CJK-E
𬠍,虫刀丶心,KBOY,CJK-E
𬠎,虫土土卜,KHHM,CJK-E
𬠏,虫扌立,KAIi,CJK-E
𬠐,虫冂丷山,KKUJ,CJK-E
𬠑,虫人一口,KTFL,CJK-E
𬠒,虫白巾,KEMj,CJK-E
𬠓,虫禾子,KRBi,CJK-E
𬠔,虫八米,KTPm,CJK-E
𬠕,虫千丬匕,KWUR,CJK-E
𬠖,虫人丶心,KTOY,CJK-E
𬠗,虫立口,KILv,CJK-E
𬠘,氵丶水虫,IOKK,CJK-E
𬠙,虫丷亻寸,KUEA,CJK-E
𬠚,虫氵皮,KIVp,CJK-E
𬠛,匕示又虫,RHBK,CJK-E
𬠜,虫木日一,KFJF,CJK-E
𬠝,虫丷月刂,KUWM,CJK-E
𬠞,虫飛,KBe,CJK-E
𬠟,虫艹土寸,KSHA,CJK-E
𬠠,贝戈𠂇虫,KGSK,CJK-E
𬠡,虫亻丨彡,KEMT,CJK-E
𬠢,虫礻且,KUMq,CJK-E
𬠣,虫穴人口,KPTL,CJK-E
𬠤,水虫虫,KKKv,CJK-E
𬠥,虫王艹心,KGSY,CJK-E
𬠦,虫虎丿{于下},KMQA,CJK-E
𬠧,虫立日儿,KIJQ,CJK-E
𬠨,虫彐土皿,KXHM,CJK-E
𬠩,虫土日阝,KHJC,CJK-E
𬠪,虫耳又壬,KABE,CJK-E
𬠫,虫艹日月,KSJW,CJK-E
𬠬,虫艹雨,KSDy,CJK-E
𬠭,虫止匕糸,KNRB,CJK-E
𬠮,虫人人十,KTTD,CJK-E
𬠯,虫罒非,KMLi,CJK-E
𬠰,臼乂乂虫,RWWK,CJK-E
𬠱,竹母亦虫,QBPK,CJK-E
𬠲,虫王白石,KGED,CJK-E
𬠳,虫艹罒夕,KSMR,CJK-E
𬠴,虫竹艹扌,KQSA,CJK-E
𬠵,虫宀心虫,KOYK,CJK-E
𬠶,虫宀匕母,KORB,CJK-E
𬠷,丷日十虫,UJDK,CJK-E
𬠸,豸虫虫,YKKv,CJK-E
𬠹,合夂虫虫,YEKK,CJK-E
𬠺,虫羊宀匕,KUOR,CJK-E
𬠻,虫罒糸隹,KMBW,CJK-E
𬠼,歹刂丿皿,DMQM,CJK-E
𬠽,彳丶亍,ROAh,CJK-E
𬠾,彳戈亍,RGAh,CJK-E
𬠿,彳止亍,RNAh,CJK-E
𬡀,彳人爪亍,RTEA,CJK-E
𬡁,彳口口亍,RLLA,CJK-E
𬡂,衤入,PRuk,CJK-E
𬡃,衤土,PHvk,CJK-E
𬡄,亠八乚𧘇,OTXW,CJK-E
𬡅,衤阝,PCfk,CJK-E
𬡆,衤己,PBjk,CJK-E
𬡇,亠马𧘇,OXWy,CJK-E
𬡈,衤丰,PDnk,CJK-E
𬡉,衤厂乙,PSVi,CJK-E
𬡊,衤巴,PCak,CJK-E
𬡋,衤匚巾,PGMj,CJK-E
𬡌,人丶又𧘇,TOBW,CJK-E
𬡍,衤鸟,PYak,CJK-E
𬡎,衤冖彐,PYXv,CJK-E
𬡏,亠立𧘇,OIWy,CJK-E
